protein	Intercept_value	Intercept_se	Intercept_t	Intercept_p	beta_value	beta_se	beta_t	beta_p	rsquared	samples	rsquared_rank
Q6ZMJ4	0.340190366069444	0.292526197497447	1.16293982891024	0.248803123208336	0.964128104956821	0.240544846258542	4.00810127488892	0.000150873423794054	0.186660070962538	CSF_and_PLA	1345
Q6ZUJ8	0.891950659057801	0.0896956715193408	9.94418843127198	5.0404596607119e-15	0.950960716265212	0.0448357061419079	21.2098971577555	3.39410941026378e-32	0.865348295014415	CSF_and_PLA	618
Q76LX8	-1.11765259029894	0.053753273337366	-20.7922703289962	1.131400810162e-31	0.91344673136722	0.0135683388738214	67.3219278986033	2.26764876545372e-65	0.984790021827346	CSF_and_PLA	13
Q76M96	0.324030299633456	0.103067479129194	3.1438655759426	0.00244613505355452	0.40734325819228	0.101121814637783	4.0282431605028	0.000140763405126895	0.188186894263641	CSF_and_PLA	1344
Q7KYR7	-0.233489743131595	0.0648255328615174	-3.60181756824713	0.000586616041093424	0.95312061613371	0.0213241681032343	44.6967314982454	3.3170815678346e-53	0.966147560571113	CSF_and_PLA	108
Q7L5N7	0.0572758505647444	0.0395956896740387	1.44651731125921	0.152495278222846	0.43009040683809	0.0783793233848035	5.48729420291828	6.12797721281302e-07	0.300771931491289	CSF_and_PLA	1270
Q7L5Y9	0.0681520895207866	0.054521554456642	1.25000268609334	0.215461481922465	0.225586071692345	0.0604860051452973	3.72955812093145	0.000386116400490461	0.165768912630132	CSF_and_PLA	1357
Q7L8A9	0.0171772471089905	0.0670749552409167	0.256090325327749	0.798632183741671	0.651990220397865	0.0331736920197095	19.653833525991	3.29972262032413e-30	0.846583134283027	CSF_and_PLA	656
Q7LG56	-0.127500295290167	0.0982034964658124	-1.29832745145234	0.198436144656791	0.645245594211465	0.0423818549059322	15.2245718278166	6.64087778827987e-24	0.768048776899972	CSF_and_PLA	806
Q7Z434	-0.0600838828668893	0.0806727880037315	-0.744785005621848	0.458894949440911	0.832499305193306	0.0308129132672507	27.0178706561357	9.2915561744403e-39	0.912496208328541	CSF_and_PLA	423
Q7Z4W1	-0.850999338957355	0.0429668081901244	-19.8059705806342	2.08590063423841e-30	0.808181713273415	0.0205960336183116	39.2396773209223	2.1334627358861e-49	0.956515048288632	CSF_and_PLA	160
Q7Z5A7	-0.192998729778085	0.14605447257784	-1.32141608792724	0.19066552695565	1.08954390085804	0.0439012756108935	24.8180465304677	2.0372729881937e-36	0.897949578674197	CSF_and_PLA	477
Q7Z5L0	0.437178207137179	0.074248411330265	5.88804796364683	1.23343637406215e-07	0.843664416173051	0.0565272757842436	14.9249084529245	1.93282557104548e-23	0.760890492171364	CSF_and_PLA	822
Q7Z5R6	1.14366358333824	0.112166765526953	10.1961002259927	1.77141424819883e-15	0.902588741873066	0.0548925779019197	16.4428193459193	9.69595000018937e-26	0.79433922116859	CSF_and_PLA	760
Q7Z6M1	0.0353966272091909	0.0625979971981563	0.565459420325246	0.573569359026537	0.658751397193724	0.0777621866485085	8.47135896745464	2.47513551457521e-12	0.506221338691779	CSF_and_PLA	1112
Q7Z6M3	-0.137509077783105	0.172445261638309	-0.797407110387994	0.427911265276939	0.689349014829676	0.132586223369189	5.19925070126005	1.89358865629067e-06	0.27859005223372	CSF_and_PLA	1286
Q7Z739	0.454832817352354	0.128518852039229	3.53903579230168	0.000718274372878623	0.827997874194074	0.075397886617116	10.9817119728938	7.04828673314887e-17	0.632734861921094	CSF_and_PLA	1006
Q7Z7D3	0.132623362878	0.0400341703859895	3.31275411977597	0.00146436683051457	0.0909090453624198	0.0844932753587189	1.07593231504475	0.285651918768723	0.0162685342516265	CSF_and_PLA	1442
Q86SF2	0.190839977087257	0.0842264806806085	2.26579545464962	0.0265591223241484	0.622624296098637	0.0954205881124724	6.52505196640319	9.06455602485314e-09	0.378199514174296	CSF_and_PLA	1204
Q86SJ2	0.0524420543015335	0.0931314188146464	0.563097341037031	0.575167859870237	0.732848818866331	0.0358849983911014	20.4221499713947	3.33763411968864e-31	0.856281782481102	CSF_and_PLA	637
Q86SJ6	-0.0740123072265184	0.0593196135194523	-1.24768694256998	0.21630354866367	0.905838178225433	0.0287628097421609	31.4933828212772	4.55706911377719e-43	0.934076272491527	CSF_and_PLA	304
Q86SR1	0.671379935042984	0.0846691811476529	7.92944877867872	2.46390679642081e-11	0.412083819555294	0.124551023655403	3.30855425721279	0.00148346194251383	0.135231628839207	CSF_and_PLA	1379
Q86T13	0.342940119835651	0.0766134552533432	4.4762387847099	2.87642037136313e-05	0.646102140844097	0.128021104459428	5.04684085934331	3.40786699931148e-06	0.266790006033262	CSF_and_PLA	1293
Q86U17	-0.213415359033635	0.0817505773148081	-2.61056699589786	0.0110487654894769	0.989541160378066	0.0155772114516887	63.5249231511712	1.23708871770465e-63	0.982949352181639	CSF_and_PLA	22
Q86VB7	-0.0253385112362288	0.0531265416721285	-0.47694637065981	0.634885960543081	0.677151868485162	0.0686776627473043	9.85985604921799	7.16151314387454e-15	0.581381678181867	CSF_and_PLA	1058
Q86VW0	-0.409976723144383	0.0940231043733936	-4.36038275779796	4.37176560056788e-05	0.632016925038823	0.0444786179661354	14.2094551031244	2.59438425538289e-22	0.742560565162401	CSF_and_PLA	854
Q86VZ4	0.455490432728032	0.159280212916739	2.85967995890444	0.00558433381585548	1.15849773380841	0.0885064554273553	13.0894150964987	1.72447307123676e-20	0.709944095432343	CSF_and_PLA	898
Q86WD7	0.294031902947135	0.0870710620783859	3.37691875955793	0.00119993851205134	0.854899519243107	0.0323155191152365	26.4547667080499	3.56503795444998e-38	0.909073749013803	CSF_and_PLA	436
Q86WV1	-0.106954197967633	0.0859128879309065	-1.24491447725106	0.217314871734596	0.982290405917143	0.0444786237779731	22.0845503408673	2.88246429355271e-33	0.874490648032225	CSF_and_PLA	583
Q86Z14	-1.08952538715283	0.128178980651559	-8.50003160904046	2.19192709691032e-12	0.903127351646254	0.075913441959049	11.8968041540448	1.78769437861418e-18	0.669083850112274	CSF_and_PLA	959
Q8IU54	-0.0399733939096845	0.058720376702349	-0.680741441975208	0.498280745110751	0.174690560894546	0.0732998299387948	2.3832328266029	0.0198787918743914	0.0750503939350796	CSF_and_PLA	1406
Q8IU57	0.3905803210837	0.082003265848303	4.7629849499681	9.9865242392893e-06	0.768423461076886	0.0749456953018011	10.2530700126605	1.39938791422291e-15	0.600286525318451	CSF_and_PLA	1037
Q8IUK5	-0.300194612713805	0.0841874776221364	-3.56578699341945	0.000659067638211025	1.07259918634113	0.0604118500783213	17.7547813045048	1.25370453972123e-27	0.818291437610459	CSF_and_PLA	714
Q8IUN9	-0.158868143100868	0.0708703515071556	-2.24167285363087	0.0281544929311406	0.897063322002417	0.0209966120389846	42.7241938050211	6.9988763659149e-52	0.963067638582352	CSF_and_PLA	129
Q8IVG5	0.674483792234296	0.0720583491716828	9.36024485694646	5.79762876880258e-14	0.803980711129011	0.0340498952361005	23.6118409632171	4.61593052060536e-35	0.888449598747056	CSF_and_PLA	522
Q8IW75	2.88454068892089	0.171924015104169	16.777997461106	3.13017604962815e-26	0.718143507945097	0.0311014347744061	23.0903658674959	1.84929282342996e-34	0.883945519921705	CSF_and_PLA	541
Q8IWL1	-0.210831405729542	0.0645580250404495	-3.26576603911665	0.00169182027483287	0.659304086155346	0.0784564369361673	8.40344160278093	3.3008742630452e-12	0.502196843629148	CSF_and_PLA	1119
Q8IWL2	0.0223405696062672	0.0422662128998235	0.528568046993406	0.598777063739092	0.301240491482072	0.0666033198864515	4.52290504430772	2.42650455083791e-05	0.226148829387794	CSF_and_PLA	1320
Q8IWV2	-0.317016210666254	0.118657505017659	-2.67169118901559	0.00937996018248408	1.14553875677961	0.0791385367213354	14.4751066198419	9.81623806343514e-23	0.749578497373833	CSF_and_PLA	839
Q8IX05	-0.72099687973437	0.169106983482659	-4.26355473254779	6.17737374935722e-05	1.42631998167097	0.108834467802249	13.105406866716	1.62235921135856e-20	0.710446697401006	CSF_and_PLA	897
Q8IXJ6	1.38461025398771	0.130457329654313	10.6135106218766	3.17058079570299e-16	0.806763063930558	0.0441540125133588	18.2715684941764	2.39132540606156e-28	0.826668409824037	CSF_and_PLA	696
Q8IYS5	0.219407808308251	0.0821957004854349	2.66933436922446	0.00943979315957104	0.779013030273924	0.143068803368243	5.44502373636851	7.24116427098149e-07	0.297529294548319	CSF_and_PLA	1273
Q8IZP9	0.0261097360365085	0.0720426697155451	0.362420439714418	0.718129796278328	0.877546721052952	0.0280846723660545	31.2464646058549	7.62613278894193e-43	0.93310023865956	CSF_and_PLA	311
Q8N129	0.851979076425302	0.0831148096645361	10.2506289777239	1.41358667209244e-15	0.687266488496105	0.0425830344952277	16.1394437160914	2.73019092122573e-25	0.788187933023764	CSF_and_PLA	774
Q8N149	-0.00811204763289626	0.0503913095829811	-0.160981083842203	0.872571998968969	0.709515891097705	0.0477033685517759	14.8734966237786	2.3242984867569e-23	0.759632637756701	CSF_and_PLA	825
Q8N1Q1	1.84553732108135	0.0711422308384687	25.9415160212183	1.23964684402619e-37	0.901567579116333	0.0201150082069577	44.8206418729915	2.75040584297337e-53	0.966328183746718	CSF_and_PLA	106
Q8N2G4	0.0602240559683293	0.0395102762630595	1.52426309467839	0.131948443632274	0.319398227024393	0.0406617797090305	7.85499870664683	3.37833021513509e-11	0.468493044762068	CSF_and_PLA	1150
Q8N386	0.0109682369694756	0.0630856096897673	0.173862740225758	0.862475159704626	0.834074304746403	0.0304192294804111	27.4193107121111	3.61313515638667e-39	0.914823052184274	CSF_and_PLA	416
Q8N423	0.362476236844911	0.0859056212941998	4.21947052339617	7.22110717592389e-05	0.887569400633776	0.0350906876376849	25.2935881393384	6.15372027255757e-37	0.901375890991228	CSF_and_PLA	465
Q8N474	1.11640083545952	0.150895590454449	7.39849873742027	2.33232569306751e-10	0.337360056611163	0.124652892296258	2.70639573937338	0.00853802634104782	0.0947250938472761	CSF_and_PLA	1400
Q8N5S9	-0.122287487623883	0.0571963618226552	-2.13802912854932	0.0360072594106351	0.40359079195867	0.0499926005521004	8.07301055559339	1.34034815704346e-11	0.482147016280542	CSF_and_PLA	1137
Q8N608	0.374431054093923	0.0755473158151944	4.95624563299992	4.8165130609646e-06	1.0778751171641	0.0212121542598865	50.8140334997672	5.45086071381997e-57	0.973605483428243	CSF_and_PLA	65
Q8N6P7	0.113714285701824	0.0623605404793071	1.82349743648482	0.0724973710886539	0.579997952257351	0.0986170162825158	5.8813171815682	1.26745581703295e-07	0.330719261662409	CSF_and_PLA	1244
Q8N6Q3	-0.648877605398518	0.0793228853718832	-8.18020678844998	8.50666017971659e-12	0.975258522746884	0.0353258587368155	27.6074965371047	2.32973560409141e-39	0.915882962755494	CSF_and_PLA	407
Q8N8S7	-0.843481944824009	0.0942621400559323	-8.94825795726166	3.28954439458042e-13	0.832804984256364	0.0591172036134069	14.0873541600925	4.06774287195688e-22	0.739247252562703	CSF_and_PLA	864
Q8N9I9	0.1173244155772	0.0737946446339472	1.58987709960769	0.116369149785935	0.521726008216521	0.0920081109210612	5.67043495398072	2.9585890356354e-07	0.314758945007127	CSF_and_PLA	1257
Q8NBI3	-0.128211942249791	0.124685352518681	-1.02828391354615	0.307356410619517	1.04768642671146	0.0365020894170531	28.7020946867222	1.90494762029086e-40	0.921683600261109	CSF_and_PLA	381
Q8NBJ7	-0.117391478652714	0.152139558373513	-0.771603913589058	0.44294609038057	1.12559340028463	0.0743195280951243	15.1453249116968	8.79915956249955e-24	0.766184122665997	CSF_and_PLA	812
Q8NBP7	0.172963087721738	0.0662962491789327	2.60894228352063	0.0110965900629793	0.918794339892498	0.0327827357021085	28.026774465726	8.84240477727206e-40	0.918176513284361	CSF_and_PLA	395
Q8NBS9	0.53408680578694	0.15818860235299	3.37626603840364	0.0012023857161937	0.735347774093562	0.0850340045621938	8.64769074301009	1.17268849045457e-12	0.516516337830113	CSF_and_PLA	1106
Q8NBZ7	-0.333982989459311	0.0848228510684589	-3.93741763277633	0.000192169344512867	0.815014797914824	0.0678337921328431	12.0148789016355	1.12047383780886e-18	0.673442448217111	CSF_and_PLA	953
Q8NC01	0.340544940530814	0.0579488935441474	5.87664267086265	1.29162596690984e-07	0.706108019559827	0.0621385481075541	11.3634457364154	1.50484321208425e-17	0.648467139210698	CSF_and_PLA	985
Q8NCC3	-0.10271974030488	0.140738123994457	-0.729864356504611	0.467908575420551	1.24696584364783	0.0997623644961071	12.499361356822	1.67676299538503e-19	0.690585900535266	CSF_and_PLA	929
Q8NDB2	0.0201987934970808	0.106199456785207	0.190196768500745	0.849705437728695	0.888916613029077	0.0276313189231119	32.1706182575871	1.13006205500492e-43	0.936648641402445	CSF_and_PLA	284
Q8NEZ2	0.608869829397784	0.0979495460383803	6.21615774675674	3.24107105196814e-08	0.890552607709876	0.0636921762131359	13.9821350228289	6.00249551467766e-22	0.736346615110042	CSF_and_PLA	871
Q8NFP4	-0.285967500188597	0.20758083078562	-1.37761998112404	0.17270930908264	1.26269354601943	0.138811147973505	9.09648514873199	1.75982282750775e-13	0.541722986367146	CSF_and_PLA	1094
Q8NFT8	0.226485823183538	0.0424539726464593	5.33485582302572	1.11637509501602e-06	0.974612407297055	0.0154747057682702	62.9809976287519	2.23558313282986e-63	0.982658699184559	CSF_and_PLA	24
Q8NHJ6	-0.521790326241219	0.116383629499656	-4.48336530218592	2.80281707725965e-05	0.719968766743757	0.0781506095178508	9.21258031364816	1.07898689018536e-13	0.548012781475417	CSF_and_PLA	1091
Q8NHL6	0.174192560315909	0.0676805176073259	2.57374746048122	0.0121797587095096	0.697783227249121	0.0694416036307285	10.0484895331586	3.26706394515943e-15	0.590576574505557	CSF_and_PLA	1051
Q8NHS0	-0.0386396424913632	0.0655860732976996	-0.589144014095421	0.557661256215956	0.658387693736325	0.062881666265288	10.4702647502801	5.71172447311848e-16	0.610302367155873	CSF_and_PLA	1028
Q8NI22	0.0941539170841986	0.107248183453403	0.877906870330412	0.382997608034692	0.959413662825878	0.037904870002469	25.3110922887583	5.89048146824658e-37	0.901498821075594	CSF_and_PLA	464
Q8TAD2	-0.761133876348289	0.224901559050937	-3.3842979104289	0.00117259728654002	1.27818381311227	0.0678951177048913	18.8258575332021	4.18433884123061e-29	0.835066280869841	CSF_and_PLA	679
Q8TCS8	-0.898544820276666	0.0765246604907604	-11.7418988142411	3.30785059007142e-18	0.890343682388575	0.081646962926737	10.9047985433027	9.63846230459213e-17	0.629462262772288	CSF_and_PLA	1010
Q8TCT1	-0.365641174086843	0.0578673342574135	-6.31861098802906	2.12730061657952e-08	0.909877006624595	0.033139650661921	27.4558418224392	3.31744521011104e-39	0.915030317504626	CSF_and_PLA	414
Q8TCZ2	-0.235369658492275	0.076568605369835	-3.07397081813641	0.00301024315409723	1.05880949867933	0.0227575861843593	46.5255625136126	2.19181822459684e-54	0.968674875179577	CSF_and_PLA	91
Q8TD06	-0.256571696584659	0.0649794272973123	-3.94850658517995	0.000185040456442697	0.392569328232283	0.0642646502486157	6.10863556735438	5.03276206699232e-08	0.347717276240233	CSF_and_PLA	1226
Q8TD46	0.04383617188513	0.0778409746205498	0.563150347215172	0.575131965168802	0.883093397612672	0.0195196074814918	45.2413501885225	1.46123148234729e-53	0.966930900845127	CSF_and_PLA	103
Q8TDL5	1.32341899103131	0.0823283186049556	16.074893954553	3.40795795697889e-25	0.945898103809499	0.0155343596485062	60.8907045550767	2.27691439214595e-62	0.981470098343347	CSF_and_PLA	29
Q8TDQ0	0.0464180492848343	0.124910940800501	0.371609155990345	0.711306353937302	1.11906436757995	0.0493009693822743	22.6986280716481	5.33024865333466e-34	0.880388440181242	CSF_and_PLA	558
Q8TDQ1	-0.156660933267698	0.0589639206269755	-2.65689478586041	0.00976139876340796	0.762479586755929	0.06326013858651	12.0530811944589	9.63630545553444e-19	0.674837181877384	CSF_and_PLA	951
Q8TE57	-0.450998580864564	0.0376071344041253	-11.9923676188179	1.22469661251182e-18	0.667389581024877	0.0449372219981002	14.8515985490401	2.51450990756783e-23	0.759094177142306	CSF_and_PLA	828
Q8TE58	-1.46671084676916	0.068397766788662	-21.4438411607949	1.74224448548075e-32	0.753603048891876	0.0236170174583092	31.9093234453588	1.92939631552398e-43	0.935673880408745	CSF_and_PLA	292
Q8TEU8	0.201981214465804	0.123922494324373	1.6298995236257	0.107614828180114	0.892963331354863	0.0386767036458854	23.0878861738224	1.8616451656908e-34	0.883923483363705	CSF_and_PLA	542
Q8WTT0	0.00833440026372401	0.0643808845326136	0.129454578392784	0.89736922461872	1.00736728327649	0.027154022747686	37.0982705817443	9.07584299757635e-48	0.951600023038089	CSF_and_PLA	182
Q8WTU2	0.971266946564804	0.134329821510333	7.23046405961384	4.73859410966777e-10	0.977858841723829	0.0298783917350864	32.7279610761486	3.65625199097927e-44	0.938656727964438	CSF_and_PLA	274
Q8WTV0	-0.81738125630916	0.0711099509921512	-11.4946114419257	8.88514272170262e-18	0.076775941315295	0.0505899791766569	1.51761164097732	0.133615891409677	0.0318540098065289	CSF_and_PLA	1430
Q8WU39	0.177227350386602	0.0869285552314462	2.03877022820334	0.0452511772866317	0.87772000295673	0.0243202160640235	36.0901400154552	5.68071089551745e-47	0.948998111854067	CSF_and_PLA	199
Q8WUW1	0.0823322912229289	0.0902363074356465	0.912407583628635	0.364685908176839	0.86733045495027	0.0571729884414185	15.1702837055469	8.0521537826659e-24	0.766773568106035	CSF_and_PLA	809
Q8WUX2	-0.296979622947876	0.0782340464493156	-3.79604068083422	0.000309586638660882	0.749887919015478	0.0370062350738997	20.2638262854351	5.32453032577807e-31	0.854355596503831	CSF_and_PLA	643
Q8WV07	0.124974589443577	0.0445609823693372	2.80457437871867	0.00651628369878065	0.126510993703919	0.0790194913730737	1.6010099724209	0.113878452698668	0.0353241280498155	CSF_and_PLA	1427
Q8WV92	0.543190142152174	0.0693437758987357	7.83329340106034	3.70389189658975e-11	0.884933938958292	0.019252892275158	45.9636882765983	4.99611533176669e-54	0.967929050115471	CSF_and_PLA	98
Q8WVQ1	0.0374182032359928	0.0919311590371306	0.407024164906697	0.685232181972509	1.02250728972493	0.0411048872467403	24.8755648832493	1.7609291047502e-36	0.898373058394775	CSF_and_PLA	473
Q8WWN9	1.73443445781284	0.100772007599007	17.2114707162978	7.40177486027056e-27	1.0531097040629	0.0297174250162461	35.4374480119721	1.90914157241502e-46	0.947202196162774	CSF_and_PLA	217
Q8WWY7	0.491773412821586	0.072209713817409	6.81034983832085	2.76379527812666e-09	0.812373103092576	0.0232534759701996	34.9355556190252	4.91572895895304e-46	0.945757166073284	CSF_and_PLA	227
Q8WX77	0.11963846354345	0.15950423388455	0.750064500670529	0.455729548784472	0.999322011100249	0.0391923756993553	25.4978677170797	3.70007098237413e-37	0.902796848242016	CSF_and_PLA	458
